,hh_id,per_id,at_id,act_id,trip_id,BegTime,EndTime,ActType,O_pur,D_pur,Mode,Numontrp,AT_Dur,new_id
23337,40024758,1,2,-2,1,870,900,-2,1,14,3,2,30,1991
23338,40024758,1,3,2,-2,900,930,14,-2,-2,-2,-2,30,1991
23339,40024758,1,4,-2,2,930,945,-2,14,11,3,2,15,1991
23340,40024758,1,5,3,-2,945,960,11,-2,-2,-2,-2,15,1991
23341,40024758,1,6,-2,3,960,970,-2,11,11,3,2,10,1991
23342,40024758,1,7,4,-2,970,1020,11,-2,-2,-2,-2,50,1991
23343,40024758,1,8,-2,4,1020,1030,-2,11,13,3,2,10,1991
23344,40024758,1,9,5,-2,1030,1080,13,-2,-2,-2,-2,50,1991
23345,40024758,1,10,-2,5,1080,1095,-2,13,11,3,2,15,1991
23346,40024758,1,11,6,-2,1095,1110,11,-2,-2,-2,-2,15,1991
23347,40024758,1,12,-2,6,1110,1140,-2,11,1,3,2,30,1991
23348,40024758,1,13,7,-2,1140,1440,1,-2,-2,-2,-2,300,1991
23349,40024758,2,1,1,-2,0,405,1,-2,-2,-2,-2,405,1992
23350,40024758,2,2,-2,1,405,420,-2,1,3,6,1,15,1992
23351,40024758,2,3,2,-2,420,720,3,-2,-2,-2,-2,300,1992
23352,40024758,2,4,-2,2,720,730,-2,3,1,6,1,10,1992
23353,40024758,2,5,3,-2,730,870,1,-2,-2,-2,-2,140,1992
23354,40024758,2,6,-2,3,870,900,-2,1,14,3,2,30,1992
23355,40024758,2,7,4,-2,900,930,14,-2,-2,-2,-2,30,1992
23356,40024758,2,8,-2,4,930,945,-2,14,11,3,2,15,1992
23357,40024758,2,9,5,-2,945,960,11,-2,-2,-2,-2,15,1992
23358,40024758,2,10,-2,5,960,970,-2,11,11,3,2,10,1992
23359,40024758,2,11,6,-2,970,1020,11,-2,-2,-2,-2,50,1992
23360,40024758,2,12,-2,6,1020,1030,-2,11,13,3,2,10,1992
23361,40024758,2,13,7,-2,1030,1080,13,-2,-2,-2,-2,50,1992
23362,40024758,2,14,-2,7,1080,1095,-2,13,11,3,2,15,1992
23363,40024758,2,15,8,-2,1095,1110,11,-2,-2,-2,-2,15,1992
23364,40024758,2,16,-2,8,1110,1140,-2,11,1,3,2,30,1992
23365,40024758,2,17,9,-2,1140,1440,1,-2,-2,-2,-2,300,1992
23366,40025441,1,1,1,-2,0,495,1,-2,-2,-2,-2,495,1993
23367,40025441,1,2,-2,1,495,560,-2,1,8,6,2,65,1993
23368,40025441,1,3,2,-2,560,670,8,-2,-2,-2,-2,110,1993
23369,40025441,1,4,-2,2,670,725,-2,8,13,6,2,55,1993
23370,40025441,1,5,3,-2,725,770,13,-2,-2,-2,-2,45,1993
23371,40025441,1,6,-2,3,770,815,-2,13,11,6,2,45,1993
23372,40025441,1,7,4,-2,815,845,11,-2,-2,-2,-2,30,1993
23373,40025441,1,8,-2,4,845,848,-2,11,14,6,2,3,1993
23374,40025441,1,9,5,-2,848,855,14,-2,-2,-2,-2,7,1993
23375,40025441,1,10,-2,5,855,881,-2,14,1,6,2,26,1993
23376,40025441,1,11,6,-2,881,1440,1,-2,-2,-2,-2,559,1993
23377,40025441,2,1,1,-2,0,405,1,-2,-2,-2,-2,405,1994
23378,40025441,2,2,-2,1,405,407,-2,1,6,6,3,2,1994
23379,40025441,2,3,2,-2,407,408,6,-2,-2,-2,-2,1,1994
23380,40025441,2,4,-2,2,408,410,-2,6,1,6,1,2,1994
23381,40025441,2,5,3,-2,410,1440,1,-2,-2,-2,-2,1030,1994
23382,40025441,3,1,1,-2,0,405,1,-2,-2,-2,-2,405,1995
23383,40025441,3,2,-2,1,405,480,-2,1,8,10,2,75,1995
23384,40025441,3,3,2,-2,480,915,8,-2,-2,-2,-2,435,1995
23385,40025441,3,4,-2,2,915,970,-2,8,12,10,2,55,1995
23386,40025441,3,5,3,-2,970,1440,12,-2,-2,-2,-2,470,1995
23387,40025441,4,1,1,-2,0,405,8,-2,-2,-2,-2,405,1996
23388,40025441,4,2,-2,1,405,480,-2,8,8,10,2,75,1996
23389,40025441,4,3,2,-2,480,915,8,-2,-2,-2,-2,435,1996
23390,40025441,4,4,-2,2,915,970,-2,8,12,10,2,55,1996
23391,40025441,4,5,3,-2,970,1440,12,-2,-2,-2,-2,470,1996
23392,40025441,5,1,1,-2,0,495,1,-2,-2,-2,-2,495,1997
23393,40025441,5,2,-2,1,495,560,-2,1,8,6,2,65,1997
23394,40025441,5,3,2,-2,560,700,8,-2,-2,-2,-2,140,1997
23395,40025441,5,4,-2,2,700,725,-2,8,13,6,2,25,1997
23396,40025441,5,5,3,-2,725,770,13,-2,-2,-2,-2,45,1997
23397,40025441,5,6,-2,3,770,815,-2,13,11,6,2,45,1997
23398,40025441,5,7,4,-2,815,845,11,-2,-2,-2,-2,30,1997
23399,40025441,5,8,-2,4,845,848,-2,11,14,6,2,3,1997
23400,40025441,5,9,5,-2,848,855,14,-2,-2,-2,-2,7,1997
23401,40025441,5,10,-2,5,855,881,-2,14,1,6,2,26,1997
23402,40025441,5,11,6,-2,881,1440,1,-2,-2,-2,-2,559,1997
23403,40025441,6,1,1,-2,0,450,1,-2,-2,-2,-2,450,1998
23404,40025441,6,2,-2,1,450,480,-2,1,3,6,1,30,1998
23405,40025441,6,3,2,-2,480,740,3,-2,-2,-2,-2,260,1998
23406,40025441,6,4,-2,2,740,750,-2,3,14,6,1,10,1998
23407,40025441,6,5,3,-2,750,753,14,-2,-2,-2,-2,3,1998
23408,40025441,6,6,-2,3,753,760,-2,14,3,6,1,7,1998
23409,40025441,6,7,4,-2,760,1164,3,-2,-2,-2,-2,404,1998
23410,40025441,6,8,-2,4,1164,1196,-2,3,1,6,1,32,1998
23411,40025441,6,9,5,-2,1196,1440,1,-2,-2,-2,-2,244,1998
23412,40026176,2,1,1,-2,0,600,1,-2,-2,-2,-2,600,1999
23413,40026176,2,2,-2,1,600,615,-2,1,11,6,1,15,1999
23414,40026176,2,3,2,-2,615,675,11,-2,-2,-2,-2,60,1999
23415,40026176,2,4,-2,2,675,690,-2,11,1,6,1,15,1999
23416,40026176,2,5,3,-2,690,1440,1,-2,-2,-2,-2,750,1999
23417,40026430,1,1,1,-2,0,405,1,-2,-2,-2,-2,405,2000
23418,40026430,1,2,-2,1,405,410,-2,1,3,3,1,5,2000
23419,40026430,1,3,2,-2,410,810,3,-2,-2,-2,-2,400,2000
23420,40026430,1,4,-2,2,810,820,-2,3,1,3,1,10,2000
23421,40026430,1,5,3,-2,820,1050,1,-2,-2,-2,-2,230,2000
23422,40026430,1,6,-2,3,1050,1060,-2,1,3,3,1,10,2000
23423,40026430,1,7,4,-2,1060,1190,3,-2,-2,-2,-2,130,2000
23424,40026430,1,8,-2,4,1190,1195,-2,3,1,3,1,5,2000
23425,40026430,1,9,5,-2,1195,1440,1,-2,-2,-2,-2,245,2000
23426,40026794,1,1,1,-2,0,760,1,-2,-2,-2,-2,760,2000
23427,40026794,1,2,-2,1,760,775,-2,1,11,3,2,15,2000
23428,40026794,1,3,2,-2,775,870,11,-2,-2,-2,-2,95,2000
23429,40026794,1,4,-2,2,870,889,-2,11,1,3,2,19,2000
23430,40026794,1,5,3,-2,889,1440,1,-2,-2,-2,-2,551,2000
23431,40026794,2,1,1,-2,0,760,1,-2,-2,-2,-2,760,2001
23432,40026794,2,2,-2,1,760,775,-2,1,13,3,2,15,2001
23433,40026794,2,3,2,-2,775,870,13,-2,-2,-2,-2,95,2001
23434,40026794,2,4,-2,2,870,889,-2,13,14,3,2,19,2001
23435,40026794,2,5,3,-2,889,902,14,-2,-2,-2,-2,13,2001
23436,40026794,2,6,-2,3,902,915,-2,14,11,3,1,13,2001
23437,40026794,2,7,4,-2,915,949,11,-2,-2,-2,-2,34,2001
23438,40026794,2,8,-2,4,949,961,-2,11,1,3,1,12,2001
23439,40026794,2,9,5,-2,961,1440,1,-2,-2,-2,-2,479,2001
23440,40028169,1,1,1,-2,0,465,1,-2,-2,-2,-2,465,2002
23441,40028169,1,2,-2,1,465,468,-2,1,11,6,1,3,2002
23442,40028169,1,3,2,-2,468,481,11,-2,-2,-2,-2,13,2002
23443,40028169,1,4,-2,2,481,492,-2,11,3,6,1,11,2002
23444,40028169,1,5,3,-2,492,1080,3,-2,-2,-2,-2,588,2002
23445,40028169,1,6,-2,3,1080,1091,-2,3,1,3,1,11,2002
23446,40028169,1,7,4,-2,1091,1440,1,-2,-2,-2,-2,349,2002
23447,40028169,2,1,1,-2,0,690,1,-2,-2,-2,-2,690,2003
23448,40028169,2,2,-2,1,690,723,-2,1,1,3,1,33,2003
23449,40028169,2,3,2,-2,723,725,1,-2,-2,-2,-2,2,2003
23450,40028169,2,4,-2,2,725,729,-2,1,14,3,1,4,2003
23451,40028169,2,5,3,-2,729,731,14,-2,-2,-2,-2,2,2003
23452,40028169,2,6,-2,3,731,733,-2,14,11,3,1,2,2003
23453,40028169,2,7,4,-2,733,739,11,-2,-2,-2,-2,6,2003
23454,40028169,2,8,-2,4,739,748,-2,11,1,3,1,9,2003
23455,40028169,2,9,5,-2,748,791,1,-2,-2,-2,-2,43,2003
23456,40028169,2,10,-2,5,791,797,-2,1,6,3,1,6,2003
23457,40028169,2,11,6,-2,797,870,6,-2,-2,-2,-2,73,2003
23458,40028169,2,12,-2,6,870,873,-2,6,6,3,2,3,2003
23459,40028169,2,13,7,-2,873,874,6,-2,-2,-2,-2,1,2003
23460,40028169,2,14,-2,7,874,898,-2,6,11,3,3,24,2003
23461,40028169,2,15,8,-2,898,902,11,-2,-2,-2,-2,4,2003
23462,40028169,2,16,-2,8,902,933,-2,11,6,3,3,31,2003
23463,40028169,2,17,9,-2,933,934,6,-2,-2,-2,-2,1,2003
23464,40028169,2,18,-2,9,934,942,-2,6,7,3,1,8,2003
23465,40028169,2,19,10,-2,942,945,7,-2,-2,-2,-2,3,2003
23466,40028169,2,20,-2,10,945,951,-2,7,15,6,1,6,2003
23467,40028169,2,21,11,-2,951,990,15,-2,-2,-2,-2,39,2003
23468,40028169,2,22,-2,11,990,1001,-2,15,1,6,3,11,2003
23469,40028169,2,23,12,-2,1001,1010,1,-2,-2,-2,-2,9,2003
23470,40028169,2,24,-2,12,1010,1028,-2,1,11,6,3,18,2003
23471,40028169,2,25,13,-2,1028,1032,11,-2,-2,-2,-2,4,2003
23472,40028169,2,26,-2,13,1032,1044,-2,11,6,6,3,12,2003
23473,40028169,2,27,14,-2,1044,1045,6,-2,-2,-2,-2,1,2003
23474,40028169,2,28,-2,14,1045,1063,-2,6,6,6,2,18,2003
23475,40028169,2,29,15,-2,1063,1083,6,-2,-2,-2,-2,20,2003
23476,40028169,2,30,-2,15,1083,1106,-2,6,1,6,1,23,2003
23477,40028169,2,31,16,-2,1106,1440,1,-2,-2,-2,-2,334,2003
23478,40028262,1,1,1,-2,0,605,1,-2,-2,-2,-2,605,2004
23479,40028262,1,2,-2,1,605,615,-2,1,11,3,1,10,2004
23480,40028262,1,3,2,-2,615,660,11,-2,-2,-2,-2,45,2004
23481,40028262,1,4,-2,2,660,670,-2,11,1,3,1,10,2004
23482,40028262,1,5,3,-2,670,1440,1,-2,-2,-2,-2,770,2004
23483,40028935,1,1,1,-2,0,1015,1,-2,-2,-2,-2,1015,2004
23484,40028935,1,2,-2,1,1015,1070,-2,1,1,1,1,55,2004
23485,40028935,1,3,2,-2,1070,1440,1,-2,-2,-2,-2,370,2004
23486,40029462,1,1,1,-2,0,550,1,-2,-2,-2,-2,550,2004
23487,40029462,1,2,-2,1,550,590,-2,1,1,1,2,40,2004
23488,40029462,1,3,2,-2,590,670,1,-2,-2,-2,-2,80,2004
23489,40029462,1,4,-2,2,670,685,-2,1,12,3,2,15,2004
23490,40029462,1,5,3,-2,685,695,12,-2,-2,-2,-2,10,2004
23491,40029462,1,6,-2,3,695,700,-2,12,11,3,2,5,2004
23492,40029462,1,7,4,-2,700,715,11,-2,-2,-2,-2,15,2004
23493,40029462,1,8,-2,4,715,728,-2,11,1,3,2,13,2004
23494,40029462,1,9,5,-2,728,1440,1,-2,-2,-2,-2,712,2004
23495,40029462,2,1,1,-2,0,548,1,-2,-2,-2,-2,548,2005
23496,40029462,2,2,-2,1,548,591,-2,1,1,1,2,43,2005
23497,40029462,2,3,2,-2,591,670,1,-2,-2,-2,-2,79,2005
23498,40029462,2,4,-2,2,670,685,-2,1,14,3,2,15,2005
23499,40029462,2,5,3,-2,685,690,14,-2,-2,-2,-2,5,2005
23500,40029462,2,6,-2,3,690,700,-2,14,11,3,2,10,2005
23501,40029462,2,7,4,-2,700,715,11,-2,-2,-2,-2,15,2005
23502,40029462,2,8,-2,4,715,728,-2,11,1,3,2,13,2005
23503,40029462,2,9,5,-2,728,1440,1,-2,-2,-2,-2,712,2005
23504,40029913,1,1,1,-2,0,340,1,-2,-2,-2,-2,340,2006
23505,40029913,1,2,-2,1,340,350,-2,1,3,4,1,10,2006
23506,40029913,1,3,2,-2,350,520,3,-2,-2,-2,-2,170,2006
23507,40029913,1,4,-2,2,520,530,-2,3,1,4,1,10,2006
23508,40029913,1,5,3,-2,530,580,1,-2,-2,-2,-2,50,2006
23509,40029913,1,6,-2,3,580,595,-2,1,18,4,1,15,2006
23510,40029913,1,7,4,-2,595,615,18,-2,-2,-2,-2,20,2006
23511,40029913,1,8,-2,4,615,635,-2,18,1,4,1,20,2006
23512,40029913,1,9,5,-2,635,850,1,-2,-2,-2,-2,215,2006
23513,40029913,1,10,-2,5,850,860,-2,1,3,4,1,10,2006
23514,40029913,1,11,6,-2,860,1025,3,-2,-2,-2,-2,165,2006
23515,40029913,1,12,-2,6,1025,1037,-2,3,1,4,1,12,2006
23516,40029913,1,13,7,-2,1037,1440,1,-2,-2,-2,-2,403,2006
23517,40031693,1,1,1,-2,0,625,1,-2,-2,-2,-2,625,2006
23518,40031693,1,2,-2,1,625,627,-2,1,6,5,4,2,2006
23519,40031693,1,3,2,-2,627,630,6,-2,-2,-2,-2,3,2006
23520,40031693,1,4,-2,2,630,720,-2,6,11,5,5,90,2006
23521,40031693,1,5,3,-2,720,730,11,-2,-2,-2,-2,10,2006
23522,40031693,1,6,-2,3,730,840,-2,11,17,5,5,110,2006
23523,40031693,1,7,4,-2,840,860,17,-2,-2,-2,-2,20,2006
23524,40031693,1,8,-2,4,860,873,-2,17,13,5,7,13,2006
23525,40031693,1,9,5,-2,873,911,13,-2,-2,-2,-2,38,2006
23526,40031693,1,10,-2,5,911,919,-2,13,15,5,7,8,2006
23527,40031693,1,11,6,-2,919,1015,15,-2,-2,-2,-2,96,2006
23528,40031693,1,12,-2,6,1015,1027,-2,15,17,5,7,12,2006
23529,40031693,1,13,7,-2,1027,1100,17,-2,-2,-2,-2,73,2006
23530,40031693,1,14,-2,7,1100,1110,-2,17,13,5,6,10,2006
23531,40031693,1,15,8,-2,1110,1185,13,-2,-2,-2,-2,75,2006
23532,40031693,1,16,-2,8,1185,1190,-2,13,17,5,6,5,2006
23533,40031693,1,17,9,-2,1190,1440,17,-2,-2,-2,-2,250,2006
23534,40031693,2,1,1,-2,0,478,1,-2,-2,-2,-2,478,2007
23535,40031693,2,2,-2,1,478,485,-2,1,13,6,1,7,2007
23536,40031693,2,3,2,-2,485,486,13,-2,-2,-2,-2,1,2007
23537,40031693,2,4,-2,2,486,496,-2,13,3,6,1,10,2007
23538,40031693,2,5,3,-2,496,732,3,-2,-2,-2,-2,236,2007
23539,40031693,2,6,-2,3,732,739,-2,3,13,6,1,7,2007
23540,40031693,2,7,4,-2,739,760,13,-2,-2,-2,-2,21,2007
23541,40031693,2,8,-2,4,760,767,-2,13,1,6,1,7,2007
23542,40031693,2,9,5,-2,767,772,1,-2,-2,-2,-2,5,2007
23543,40031693,2,10,-2,5,772,780,-2,1,3,6,1,8,2007
23544,40031693,2,11,6,-2,780,985,3,-2,-2,-2,-2,205,2007
23545,40031693,2,12,-2,6,985,993,-2,3,1,6,1,8,2007
23546,40031693,2,13,7,-2,993,1092,1,-2,-2,-2,-2,99,2007
23547,40031693,2,14,-2,7,1092,1100,-2,1,13,6,1,8,2007
23548,40031693,2,15,8,-2,1100,1106,13,-2,-2,-2,-2,6,2007
23549,40031693,2,16,-2,8,1106,1115,-2,13,1,6,1,9,2007
23550,40031693,2,17,9,-2,1115,1440,1,-2,-2,-2,-2,325,2007
23551,40031693,3,1,1,-2,0,625,1,-2,-2,-2,-2,625,2008
23552,40031693,3,2,-2,1,625,627,-2,1,6,5,4,2,2008
23553,40031693,3,3,2,-2,627,630,6,-2,-2,-2,-2,3,2008
23554,40031693,3,4,-2,2,630,720,-2,6,11,5,5,90,2008
23555,40031693,3,5,3,-2,720,730,11,-2,-2,-2,-2,10,2008
23556,40031693,3,6,-2,3,730,840,-2,11,17,5,5,110,2008
23557,40031693,3,7,4,-2,840,860,17,-2,-2,-2,-2,20,2008
23558,40031693,3,8,-2,4,860,873,-2,17,13,5,7,13,2008
23559,40031693,3,9,5,-2,873,911,13,-2,-2,-2,-2,38,2008
23560,40031693,3,10,-2,5,911,919,-2,13,15,5,7,8,2008
23561,40031693,3,11,6,-2,919,1015,15,-2,-2,-2,-2,96,2008
23562,40031693,3,12,-2,6,1015,1027,-2,15,17,5,7,12,2008
23563,40031693,3,13,7,-2,1027,1100,17,-2,-2,-2,-2,73,2008
23564,40031693,3,14,-2,7,1100,1110,-2,17,13,5,6,10,2008
23565,40031693,3,15,8,-2,1110,1185,13,-2,-2,-2,-2,75,2008
23566,40031693,3,16,-2,8,1185,1190,-2,13,17,5,6,5,2008
23567,40031693,3,17,9,-2,1190,1440,17,-2,-2,-2,-2,250,2008
23568,40031693,4,1,1,-2,0,625,1,-2,-2,-2,-2,625,2009
23569,40031693,4,2,-2,1,625,627,-2,1,6,5,4,2,2009
23570,40031693,4,3,2,-2,627,630,6,-2,-2,-2,-2,3,2009
23571,40031693,4,4,-2,2,630,720,-2,6,11,5,5,90,2009
23572,40031693,4,5,3,-2,720,730,11,-2,-2,-2,-2,10,2009
23573,40031693,4,6,-2,3,730,840,-2,11,17,5,5,110,2009
23574,40031693,4,7,4,-2,840,860,17,-2,-2,-2,-2,20,2009
23575,40031693,4,8,-2,4,860,873,-2,17,13,5,7,13,2009
23576,40031693,4,9,5,-2,873,911,13,-2,-2,-2,-2,38,2009
23577,40031693,4,10,-2,5,911,919,-2,13,15,5,7,8,2009
23578,40031693,4,11,6,-2,919,1015,15,-2,-2,-2,-2,96,2009
23579,40031693,4,12,-2,6,1015,1027,-2,15,17,5,7,12,2009
23580,40031693,4,13,7,-2,1027,1100,17,-2,-2,-2,-2,73,2009
23581,40031693,4,14,-2,7,1100,1110,-2,17,13,5,6,10,2009
23582,40031693,4,15,8,-2,1110,1185,13,-2,-2,-2,-2,75,2009
23583,40031693,4,16,-2,8,1185,1190,-2,13,17,5,6,5,2009
23584,40031693,4,17,9,-2,1190,1440,17,-2,-2,-2,-2,250,2009
23585,40032101,1,1,1,-2,0,600,1,-2,-2,-2,-2,600,2010
23586,40032101,1,2,-2,1,600,630,-2,1,18,4,2,30,2010
23587,40032101,1,3,2,-2,630,690,18,-2,-2,-2,-2,60,2010
23588,40032101,1,4,-2,2,690,720,-2,18,13,4,2,30,2010
23589,40032101,1,5,3,-2,720,795,13,-2,-2,-2,-2,75,2010
23590,40032101,1,6,-2,3,795,825,-2,13,1,4,2,30,2010
23591,40032101,1,7,4,-2,825,855,1,-2,-2,-2,-2,30,2010
23592,40032101,1,8,-2,4,855,860,-2,1,11,4,2,5,2010
23593,40032101,1,9,5,-2,860,890,11,-2,-2,-2,-2,30,2010
23594,40032101,1,10,-2,5,890,920,-2,11,1,4,2,30,2010
23595,40032101,1,11,6,-2,920,1440,1,-2,-2,-2,-2,520,2010
23596,40032101,2,1,1,-2,0,600,1,-2,-2,-2,-2,600,2011
23597,40032101,2,2,-2,1,600,630,-2,1,18,4,2,30,2011
23598,40032101,2,3,2,-2,630,690,18,-2,-2,-2,-2,60,2011
23599,40032101,2,4,-2,2,690,720,-2,18,13,4,2,30,2011
23600,40032101,2,5,3,-2,720,795,13,-2,-2,-2,-2,75,2011
23601,40032101,2,6,-2,3,795,825,-2,13,1,4,2,30,2011
23602,40032101,2,7,4,-2,825,855,1,-2,-2,-2,-2,30,2011
23603,40032101,2,8,-2,4,855,860,-2,1,11,4,2,5,2011
23604,40032101,2,9,5,-2,860,890,11,-2,-2,-2,-2,30,2011
23605,40032101,2,10,-2,5,890,920,-2,11,1,4,2,30,2011
23606,40032101,2,11,6,-2,920,1440,1,-2,-2,-2,-2,520,2011
23607,40032949,1,1,1,-2,0,540,1,-2,-2,-2,-2,540,2012
23608,40032949,1,2,-2,1,540,550,-2,1,18,4,2,10,2012
23609,40032949,1,3,2,-2,550,630,18,-2,-2,-2,-2,80,2012
23610,40032949,1,4,-2,2,630,640,-2,18,14,4,2,10,2012
23611,40032949,1,5,3,-2,640,655,14,-2,-2,-2,-2,15,2012
23612,40032949,1,6,-2,3,655,665,-2,14,1,4,2,10,2012
23613,40032949,1,7,4,-2,665,840,1,-2,-2,-2,-2,175,2012
23614,40032949,1,8,-2,4,840,850,-2,1,11,4,2,10,2012
23615,40032949,1,9,5,-2,850,900,11,-2,-2,-2,-2,50,2012
23616,40032949,1,10,-2,5,900,910,-2,11,1,4,2,10,2012
23617,40032949,1,11,6,-2,910,1440,1,-2,-2,-2,-2,530,2012
23618,40032949,2,1,1,-2,0,540,1,-2,-2,-2,-2,540,2013
23619,40032949,2,2,-2,1,540,550,-2,1,18,4,2,10,2013
23620,40032949,2,3,2,-2,550,630,18,-2,-2,-2,-2,80,2013
23621,40032949,2,4,-2,2,630,640,-2,18,14,4,2,10,2013
23622,40032949,2,5,3,-2,640,655,14,-2,-2,-2,-2,15,2013
23623,40032949,2,6,-2,3,655,665,-2,14,1,4,2,10,2013
23624,40032949,2,7,4,-2,665,840,1,-2,-2,-2,-2,175,2013
23625,40032949,2,8,-2,4,840,850,-2,1,11,4,2,10,2013
23626,40032949,2,9,5,-2,850,900,11,-2,-2,-2,-2,50,2013
23627,40032949,2,10,-2,5,900,910,-2,11,1,4,2,10,2013
23628,40032949,2,11,6,-2,910,1440,1,-2,-2,-2,-2,530,2013
23629,40034858,1,1,1,-2,0,368,3,-2,-2,-2,-2,368,2014
23630,40034858,1,2,-2,1,368,383,-2,3,1,3,1,15,2014
23631,40034858,1,3,2,-2,383,1300,1,-2,-2,-2,-2,917,2014
23632,40034858,1,4,-2,2,1300,1311,-2,1,3,3,1,11,2014
23633,40034858,1,5,3,-2,1311,1440,3,-2,-2,-2,-2,129,2014
23634,40035023,1,1,1,-2,0,725,1,-2,-2,-2,-2,725,2014
23635,40035023,1,2,-2,1,725,750,-2,1,17,3,2,25,2014
23636,40035023,1,3,2,-2,750,810,17,-2,-2,-2,-2,60,2014
23637,40035023,1,4,-2,2,810,845,-2,17,11,3,2,35,2014
23638,40035023,1,5,3,-2,845,870,11,-2,-2,-2,-2,25,2014
23639,40035023,1,6,-2,3,870,890,-2,11,11,3,2,20,2014
23640,40035023,1,7,4,-2,890,910,11,-2,-2,-2,-2,20,2014
23641,40035023,1,8,-2,4,910,930,-2,11,1,3,2,20,2014
23642,40035023,1,9,5,-2,930,1025,1,-2,-2,-2,-2,95,2014
23643,40035023,1,10,-2,5,1025,1050,-2,1,13,3,2,25,2014
23644,40035023,1,11,6,-2,1050,1140,13,-2,-2,-2,-2,90,2014
23645,40035023,1,12,-2,6,1140,1170,-2,13,1,3,2,30,2014
23646,40035023,1,13,7,-2,1170,1440,1,-2,-2,-2,-2,270,2014
23647,40035023,2,1,1,-2,0,725,1,-2,-2,-2,-2,725,2015
23648,40035023,2,2,-2,1,725,750,-2,1,17,3,2,25,2015
23649,40035023,2,3,2,-2,750,810,17,-2,-2,-2,-2,60,2015
23650,40035023,2,4,-2,2,810,845,-2,17,11,3,2,35,2015
23651,40035023,2,5,3,-2,845,870,11,-2,-2,-2,-2,25,2015
23652,40035023,2,6,-2,3,870,890,-2,11,11,3,2,20,2015
23653,40035023,2,7,4,-2,890,900,11,-2,-2,-2,-2,10,2015
23654,40035023,2,8,-2,4,900,930,-2,11,1,3,2,30,2015
23655,40035023,2,9,5,-2,930,1025,1,-2,-2,-2,-2,95,2015
23656,40035023,2,10,-2,5,1025,1050,-2,1,13,3,2,25,2015
23657,40035023,2,11,6,-2,1050,1150,13,-2,-2,-2,-2,100,2015
23658,40035023,2,12,-2,6,1150,1170,-2,13,1,3,2,20,2015
23659,40035023,2,13,7,-2,1170,1440,1,-2,-2,-2,-2,270,2015
23660,40036490,1,1,1,-2,0,615,1,-2,-2,-2,-2,615,2016
23661,40036490,1,2,-2,1,615,630,-2,1,17,3,1,15,2016
23662,40036490,1,3,2,-2,630,668,17,-2,-2,-2,-2,38,2016
23663,40036490,1,4,-2,2,668,675,-2,17,12,3,2,7,2016
23664,40036490,1,5,3,-2,675,690,12,-2,-2,-2,-2,15,2016
23665,40036490,1,6,-2,3,690,696,-2,12,11,3,2,6,2016
23666,40036490,1,7,4,-2,696,699,11,-2,-2,-2,-2,3,2016
23667,40036490,1,8,-2,4,699,710,-2,11,17,3,2,11,2016
23668,40036490,1,9,5,-2,710,740,17,-2,-2,-2,-2,30,2016
23669,40036490,1,10,-2,5,740,755,-2,17,12,3,1,15,2016
23670,40036490,1,11,6,-2,755,778,12,-2,-2,-2,-2,23,2016
23671,40036490,1,12,-2,6,778,796,-2,12,1,3,1,18,2016
23672,40036490,1,13,7,-2,796,1440,1,-2,-2,-2,-2,644,2016
23673,40036695,1,1,1,-2,0,590,1,-2,-2,-2,-2,590,2016
23674,40036695,1,2,-2,1,590,630,-2,1,13,3,1,40,2016
23675,40036695,1,3,2,-2,630,640,13,-2,-2,-2,-2,10,2016
23676,40036695,1,4,-2,2,640,654,-2,13,18,3,1,14,2016
23677,40036695,1,5,3,-2,654,755,18,-2,-2,-2,-2,101,2016
23678,40036695,1,6,-2,3,755,765,-2,18,11,3,1,10,2016
23679,40036695,1,7,4,-2,765,810,11,-2,-2,-2,-2,45,2016
23680,40036695,1,8,-2,4,810,840,-2,11,1,3,1,30,2016
23681,40036695,1,9,5,-2,840,1440,1,-2,-2,-2,-2,600,2016
23682,40036695,2,1,1,-2,0,505,1,-2,-2,-2,-2,505,2017
23683,40036695,2,2,-2,1,505,540,-2,1,3,3,1,35,2017
23684,40036695,2,3,2,-2,540,1140,3,-2,-2,-2,-2,600,2017
23685,40036695,2,4,-2,2,1140,1145,-2,3,11,3,1,5,2017
23686,40036695,2,5,3,-2,1145,1180,11,-2,-2,-2,-2,35,2017
23687,40036695,2,6,-2,3,1180,1210,-2,11,11,3,1,30,2017
23688,40036695,2,7,4,-2,1210,1220,11,-2,-2,-2,-2,10,2017
23689,40036695,2,8,-2,4,1220,1228,-2,11,1,3,1,8,2017
23690,40036695,2,9,5,-2,1228,1440,1,-2,-2,-2,-2,212,2017
23691,40036963,1,1,1,-2,0,860,1,-2,-2,-2,-2,860,2018
23692,40036963,1,2,-2,1,860,895,-2,1,18,3,2,35,2018
23693,40036963,1,3,2,-2,895,969,18,-2,-2,-2,-2,74,2018
23694,40036963,1,4,-2,2,969,977,-2,18,11,3,2,8,2018
23695,40036963,1,5,3,-2,977,992,11,-2,-2,-2,-2,15,2018
23696,40036963,1,6,-2,3,992,1030,-2,11,1,3,2,38,2018
23697,40036963,1,7,4,-2,1030,1440,1,-2,-2,-2,-2,410,2018
23698,40036963,2,1,1,-2,0,865,1,-2,-2,-2,-2,865,2019
23699,40036963,2,2,-2,1,865,895,-2,1,18,3,2,30,2019
23700,40036963,2,3,2,-2,895,969,18,-2,-2,-2,-2,74,2019
23701,40036963,2,4,-2,2,969,977,-2,18,97,3,2,8,2019
