,at_id,act_id,trip_id,BegTime,EndTime,ActType,O_pur,D_pur,Mode,Numontrp,AT_Dur,new_id,student,worker,new_id_2
32815,1,1,-2,0,660,17,-2,-2,-2,-2,660,2787,False,False,2787
32816,2,-2,1,660,810,-2,17,1,6,5,150,2787,False,False,2787
32817,3,2,-2,810,1440,1,-2,-2,-2,-2,630,2787,False,False,2787
32818,1,1,-2,0,660,17,-2,-2,-2,-2,660,2788,False,False,2788
32819,2,-2,1,660,810,-2,17,1,6,5,150,2788,False,False,2788
32820,3,2,-2,810,1440,1,-2,-2,-2,-2,630,2788,False,False,2788
32821,1,1,-2,0,660,17,-2,-2,-2,-2,660,2789,False,False,2789
32822,2,-2,1,660,810,-2,17,1,6,5,150,2789,False,False,2789
32823,3,2,-2,810,1440,1,-2,-2,-2,-2,630,2789,False,False,2789
32829,1,1,-2,0,1020,1,-2,-2,-2,-2,1020,2791,False,False,2791
32830,2,-2,1,1020,1030,-2,1,16,3,1,10,2791,False,False,2791
32831,3,2,-2,1030,1200,16,-2,-2,-2,-2,170,2791,False,False,2791
32832,4,-2,2,1200,1210,-2,16,1,3,1,10,2791,False,False,2791
32833,5,3,-2,1210,1440,1,-2,-2,-2,-2,230,2791,False,False,2791
32834,1,1,-2,0,280,1,-2,-2,-2,-2,280,2792,False,False,2792
32835,2,-2,1,280,290,-2,1,19,5,1,10,2792,False,False,2792
32836,3,2,-2,290,510,19,-2,-2,-2,-2,220,2792,False,False,2792
32837,4,-2,2,510,530,-2,19,1,5,1,20,2792,False,False,2792
32838,5,3,-2,530,1440,1,-2,-2,-2,-2,910,2792,False,False,2792
32844,1,1,-2,0,825,16,-2,-2,-2,-2,825,2794,False,False,2794
32845,2,-2,1,825,865,-2,16,1,2,1,40,2794,False,False,2794
32846,3,2,-2,865,1440,1,-2,-2,-2,-2,575,2794,False,False,2794
32854,1,1,-2,0,620,1,-2,-2,-2,-2,620,2796,False,False,2796
32855,2,-2,1,620,630,-2,1,12,6,1,10,2796,False,False,2796
32856,3,2,-2,630,660,12,-2,-2,-2,-2,30,2796,False,False,2796
32857,4,-2,2,660,679,-2,12,1,6,1,19,2796,False,False,2796
32858,5,3,-2,679,1440,1,-2,-2,-2,-2,761,2796,False,False,2796
32964,1,1,-2,0,1094,1,-2,-2,-2,-2,1094,2803,False,False,2803
32965,2,-2,1,1094,1110,-2,1,11,6,2,16,2803,False,False,2803
32966,3,2,-2,1110,1140,11,-2,-2,-2,-2,30,2803,False,False,2803
32967,4,-2,2,1140,1155,-2,11,1,6,2,15,2803,False,False,2803
32968,5,3,-2,1155,1290,1,-2,-2,-2,-2,135,2803,False,False,2803
32969,6,-2,3,1290,1295,-2,1,15,6,2,5,2803,False,False,2803
32970,7,4,-2,1295,1425,15,-2,-2,-2,-2,130,2803,False,False,2803
32971,8,-2,4,1425,1430,-2,15,1,6,2,5,2803,False,False,2803
32972,9,5,-2,1430,1440,1,-2,-2,-2,-2,10,2803,False,False,2803
32973,1,1,-2,0,705,1,-2,-2,-2,-2,705,2804,False,False,2804
32974,2,-2,1,705,710,-2,1,14,4,3,5,2804,False,False,2804
32975,3,2,-2,710,900,14,-2,-2,-2,-2,190,2804,False,False,2804
32976,4,-2,2,900,910,-2,14,11,4,3,10,2804,False,False,2804
32977,5,3,-2,910,920,11,-2,-2,-2,-2,10,2804,False,False,2804
32978,6,-2,3,920,930,-2,11,1,4,3,10,2804,False,False,2804
32979,7,4,-2,930,1440,1,-2,-2,-2,-2,510,2804,False,False,2804
32980,1,1,-2,0,705,1,-2,-2,-2,-2,705,2805,False,False,2805
32981,2,-2,1,705,710,-2,1,14,4,3,5,2805,False,False,2805
32982,3,2,-2,710,900,14,-2,-2,-2,-2,190,2805,False,False,2805
32983,4,-2,2,900,910,-2,14,11,4,3,10,2805,False,False,2805
32984,5,3,-2,910,930,11,-2,-2,-2,-2,20,2805,False,False,2805
32985,6,-2,3,930,935,-2,11,1,4,3,5,2805,False,False,2805
32986,7,4,-2,935,1440,1,-2,-2,-2,-2,505,2805,False,False,2805
33036,1,1,-2,0,780,1,-2,-2,-2,-2,780,2807,False,False,2807
33037,2,-2,1,780,810,-2,1,18,3,2,30,2807,False,False,2807
33038,3,2,-2,810,890,18,-2,-2,-2,-2,80,2807,False,False,2807
33039,4,-2,2,890,915,-2,18,1,3,2,25,2807,False,False,2807
33040,5,3,-2,915,1440,1,-2,-2,-2,-2,525,2807,False,False,2807
33041,1,1,-2,0,840,1,-2,-2,-2,-2,840,2808,False,False,2808
33042,2,-2,1,840,845,-2,1,11,1,1,5,2808,False,False,2808
33043,3,2,-2,845,850,11,-2,-2,-2,-2,5,2808,False,False,2808
33044,4,-2,2,850,860,-2,11,1,1,1,10,2808,False,False,2808
33045,5,3,-2,860,1440,1,-2,-2,-2,-2,580,2808,False,False,2808
33046,1,1,-2,0,675,1,-2,-2,-2,-2,675,2808,False,False,2808
33047,2,-2,1,675,678,-2,1,11,6,1,3,2808,False,False,2808
33048,3,2,-2,678,706,11,-2,-2,-2,-2,28,2808,False,False,2808
33049,4,-2,2,706,709,-2,11,1,6,1,3,2808,False,False,2808
33050,5,3,-2,709,1440,1,-2,-2,-2,-2,731,2808,False,False,2808
33051,1,1,-2,0,918,1,-2,-2,-2,-2,918,2808,False,False,2808
33052,2,-2,1,918,942,-2,1,15,3,2,24,2808,False,False,2808
33053,3,2,-2,942,1102,15,-2,-2,-2,-2,160,2808,False,False,2808
33054,4,-2,2,1102,1115,-2,15,11,3,2,13,2808,False,False,2808
33055,5,3,-2,1115,1117,11,-2,-2,-2,-2,2,2808,False,False,2808
33056,6,-2,3,1117,1121,-2,11,13,3,2,4,2808,False,False,2808
33057,7,4,-2,1121,1171,13,-2,-2,-2,-2,50,2808,False,False,2808
33058,8,-2,4,1171,1185,-2,13,1,3,2,14,2808,False,False,2808
33059,9,5,-2,1185,1440,1,-2,-2,-2,-2,255,2808,False,False,2808
33060,1,1,-2,0,918,1,-2,-2,-2,-2,918,2809,False,False,2809
33061,2,-2,1,918,942,-2,1,15,3,2,24,2809,False,False,2809
33062,3,2,-2,942,1102,15,-2,-2,-2,-2,160,2809,False,False,2809
33063,4,-2,2,1102,1115,-2,15,11,3,2,13,2809,False,False,2809
33064,5,3,-2,1115,1117,11,-2,-2,-2,-2,2,2809,False,False,2809
33065,6,-2,3,1117,1121,-2,11,13,3,2,4,2809,False,False,2809
33066,7,4,-2,1121,1171,13,-2,-2,-2,-2,50,2809,False,False,2809
33067,8,-2,4,1171,1185,-2,13,1,3,2,14,2809,False,False,2809
33068,9,5,-2,1185,1440,1,-2,-2,-2,-2,255,2809,False,False,2809
33124,1,1,-2,0,569,1,-2,-2,-2,-2,569,2813,False,False,2813
33125,2,-2,1,569,595,-2,1,12,3,1,26,2813,False,False,2813
33126,3,2,-2,595,724,12,-2,-2,-2,-2,129,2813,False,False,2813
33127,4,-2,2,724,728,-2,12,11,3,1,4,2813,False,False,2813
33128,5,3,-2,728,750,11,-2,-2,-2,-2,22,2813,False,False,2813
33129,6,-2,3,750,765,-2,11,1,3,1,15,2813,False,False,2813
33130,7,4,-2,765,1070,1,-2,-2,-2,-2,305,2813,False,False,2813
33131,8,-2,4,1070,1103,-2,1,13,3,1,33,2813,False,False,2813
33132,9,5,-2,1103,1248,13,-2,-2,-2,-2,145,2813,False,False,2813
33133,10,-2,5,1248,1275,-2,13,1,3,1,27,2813,False,False,2813
33134,11,6,-2,1275,1440,1,-2,-2,-2,-2,165,2813,False,False,2813
33135,1,1,-2,0,638,6,-2,-2,-2,-2,638,2814,False,False,2814
33136,2,-2,1,638,668,-2,6,11,4,3,30,2814,False,False,2814
33137,3,2,-2,668,717,11,-2,-2,-2,-2,49,2814,False,False,2814
33138,4,-2,2,717,735,-2,11,1,4,3,18,2814,False,False,2814
33139,5,3,-2,735,883,1,-2,-2,-2,-2,148,2814,False,False,2814
33140,6,-2,3,883,884,-2,1,16,2,3,1,2814,False,False,2814
33141,7,4,-2,884,1440,16,-2,-2,-2,-2,556,2814,False,False,2814
33142,1,1,-2,0,570,1,-2,-2,-2,-2,570,2815,False,False,2815
33143,2,-2,1,570,615,-2,1,6,4,2,45,2815,False,False,2815
33144,3,2,-2,615,638,6,-2,-2,-2,-2,23,2815,False,False,2815
33145,4,-2,2,638,668,-2,6,11,4,3,30,2815,False,False,2815
33146,5,3,-2,668,717,11,-2,-2,-2,-2,49,2815,False,False,2815
33147,6,-2,3,717,735,-2,11,1,4,3,18,2815,False,False,2815
33148,7,4,-2,735,883,1,-2,-2,-2,-2,148,2815,False,False,2815
33149,8,-2,4,883,884,-2,1,16,2,3,1,2815,False,False,2815
33150,9,5,-2,884,1440,16,-2,-2,-2,-2,556,2815,False,False,2815
33151,1,1,-2,0,510,1,-2,-2,-2,-2,510,2816,False,False,2816
33152,2,-2,1,510,540,-2,1,7,3,1,30,2816,False,False,2816
33153,3,2,-2,540,830,7,-2,-2,-2,-2,290,2816,False,False,2816
33154,4,-2,2,830,855,-2,7,1,3,1,25,2816,False,False,2816
33155,5,3,-2,855,870,1,-2,-2,-2,-2,15,2816,False,False,2816
33156,6,-2,3,870,880,-2,1,11,3,1,10,2816,False,False,2816
33157,7,4,-2,880,890,11,-2,-2,-2,-2,10,2816,False,False,2816
33158,8,-2,4,890,900,-2,11,1,3,1,10,2816,False,False,2816
33159,9,5,-2,900,1440,1,-2,-2,-2,-2,540,2816,False,False,2816
33160,1,1,-2,0,584,1,-2,-2,-2,-2,584,2816,False,False,2816
33161,2,-2,1,584,585,-2,1,6,3,1,1,2816,False,False,2816
33162,3,2,-2,585,590,6,-2,-2,-2,-2,5,2816,False,False,2816
33163,4,-2,2,590,600,-2,6,11,3,2,10,2816,False,False,2816
33164,5,3,-2,600,650,11,-2,-2,-2,-2,50,2816,False,False,2816
33165,6,-2,3,650,665,-2,11,11,3,2,15,2816,False,False,2816
33166,7,4,-2,665,740,11,-2,-2,-2,-2,75,2816,False,False,2816
33167,8,-2,4,740,750,-2,11,13,3,2,10,2816,False,False,2816
33168,9,5,-2,750,780,13,-2,-2,-2,-2,30,2816,False,False,2816
33169,10,-2,5,780,795,-2,13,12,3,2,15,2816,False,False,2816
33170,11,6,-2,795,920,12,-2,-2,-2,-2,125,2816,False,False,2816
33171,12,-2,6,920,960,-2,12,15,3,2,40,2816,False,False,2816
33172,13,7,-2,960,1245,15,-2,-2,-2,-2,285,2816,False,False,2816
33173,14,-2,7,1245,1270,-2,15,1,3,2,25,2816,False,False,2816
33174,15,8,-2,1270,1440,1,-2,-2,-2,-2,170,2816,False,False,2816
33175,1,1,-2,0,470,1,-2,-2,-2,-2,470,2816,False,False,2816
33176,2,-2,1,470,475,-2,1,18,6,3,5,2816,False,False,2816
33177,3,2,-2,475,485,18,-2,-2,-2,-2,10,2816,False,False,2816
33178,4,-2,2,485,495,-2,18,15,6,3,10,2816,False,False,2816
33179,5,3,-2,495,496,15,-2,-2,-2,-2,1,2816,False,False,2816
33180,6,-2,3,496,510,-2,15,12,6,2,14,2816,False,False,2816
33181,7,4,-2,510,540,12,-2,-2,-2,-2,30,2816,False,False,2816
33182,8,-2,4,540,550,-2,12,1,6,1,10,2816,False,False,2816
33183,9,5,-2,550,600,1,-2,-2,-2,-2,50,2816,False,False,2816
33184,10,-2,5,600,610,-2,1,11,6,1,10,2816,False,False,2816
33185,11,6,-2,610,640,11,-2,-2,-2,-2,30,2816,False,False,2816
33186,12,-2,6,640,645,-2,11,1,6,1,5,2816,False,False,2816
33187,13,7,-2,645,925,1,-2,-2,-2,-2,280,2816,False,False,2816
33188,14,-2,7,925,930,-2,1,6,6,1,5,2816,False,False,2816
33189,15,8,-2,930,935,6,-2,-2,-2,-2,5,2816,False,False,2816
33190,16,-2,8,935,940,-2,6,1,6,2,5,2816,False,False,2816
33191,17,9,-2,940,1440,1,-2,-2,-2,-2,500,2816,False,False,2816
33192,1,1,-2,0,470,1,-2,-2,-2,-2,470,2817,False,False,2817
33193,2,-2,1,470,475,-2,1,18,6,3,5,2817,False,False,2817
33194,3,2,-2,475,485,18,-2,-2,-2,-2,10,2817,False,False,2817
33195,4,-2,2,485,495,-2,18,15,6,3,10,2817,False,False,2817
33196,5,3,-2,495,930,15,-2,-2,-2,-2,435,2817,False,False,2817
33197,6,-2,3,930,940,-2,15,1,6,2,10,2817,False,False,2817
33198,7,4,-2,940,1440,1,-2,-2,-2,-2,500,2817,False,False,2817
33223,1,1,-2,0,525,1,-2,-2,-2,-2,525,2819,False,False,2819
33224,2,-2,1,525,548,-2,1,15,3,2,23,2819,False,False,2819
33225,3,2,-2,548,565,15,-2,-2,-2,-2,17,2819,False,False,2819
33226,4,-2,2,565,567,-2,15,13,3,2,2,2819,False,False,2819
33227,5,3,-2,567,615,13,-2,-2,-2,-2,48,2819,False,False,2819
33228,6,-2,3,615,617,-2,13,15,3,2,2,2819,False,False,2819
33229,7,4,-2,617,800,15,-2,-2,-2,-2,183,2819,False,False,2819
33230,8,-2,4,800,807,-2,15,11,3,2,7,2819,False,False,2819
33231,9,5,-2,807,821,11,-2,-2,-2,-2,14,2819,False,False,2819
33232,10,-2,5,821,825,-2,11,11,3,2,4,2819,False,False,2819
33233,11,6,-2,825,835,11,-2,-2,-2,-2,10,2819,False,False,2819
33234,12,-2,6,835,837,-2,11,11,3,2,2,2819,False,False,2819
33235,13,7,-2,837,852,11,-2,-2,-2,-2,15,2819,False,False,2819
33236,14,-2,7,852,875,-2,11,11,3,2,23,2819,False,False,2819
33237,15,8,-2,875,900,11,-2,-2,-2,-2,25,2819,False,False,2819
33238,16,-2,8,900,905,-2,11,1,3,2,5,2819,False,False,2819
33239,17,9,-2,905,1440,1,-2,-2,-2,-2,535,2819,False,False,2819
33240,1,1,-2,0,780,1,-2,-2,-2,-2,780,2820,False,False,2820
33241,2,-2,1,780,795,-2,1,13,4,2,15,2820,False,False,2820
33242,3,2,-2,795,855,13,-2,-2,-2,-2,60,2820,False,False,2820
33243,4,-2,2,855,870,-2,13,1,4,2,15,2820,False,False,2820
33244,5,3,-2,870,1440,1,-2,-2,-2,-2,570,2820,False,False,2820
33245,1,1,-2,0,780,1,-2,-2,-2,-2,780,2821,False,False,2821
33246,2,-2,1,780,795,-2,1,13,4,2,15,2821,False,False,2821
33247,3,2,-2,795,855,13,-2,-2,-2,-2,60,2821,False,False,2821
33248,4,-2,2,855,870,-2,13,1,4,2,15,2821,False,False,2821
33249,5,3,-2,870,1440,1,-2,-2,-2,-2,570,2821,False,False,2821
33269,1,1,-2,0,600,15,-2,-2,-2,-2,600,2824,False,False,2824
33270,2,-2,1,600,870,-2,15,13,2,1,270,2824,False,False,2824
33271,3,2,-2,870,900,13,-2,-2,-2,-2,30,2824,False,False,2824
33272,4,-2,2,900,1080,-2,13,15,2,1,180,2824,False,False,2824
33273,5,3,-2,1080,1440,15,-2,-2,-2,-2,360,2824,False,False,2824
33274,1,1,-2,0,465,6,-2,-2,-2,-2,465,2824,False,False,2824
33275,2,-2,1,465,480,-2,6,6,3,3,15,2824,False,False,2824
33276,3,2,-2,480,495,6,-2,-2,-2,-2,15,2824,False,False,2824
33277,4,-2,2,495,510,-2,6,6,3,1,15,2824,False,False,2824
33278,5,3,-2,510,885,6,-2,-2,-2,-2,375,2824,False,False,2824
33279,6,-2,3,885,900,-2,6,6,3,1,15,2824,False,False,2824
33280,7,4,-2,900,915,6,-2,-2,-2,-2,15,2824,False,False,2824
33281,8,-2,4,915,930,-2,6,1,3,3,15,2824,False,False,2824
33282,9,5,-2,930,1440,1,-2,-2,-2,-2,510,2824,False,False,2824
33298,1,1,-2,0,510,1,-2,-2,-2,-2,510,2828,False,False,2828
33299,2,-2,1,510,520,-2,1,19,4,2,10,2828,False,False,2828
33300,3,2,-2,520,690,19,-2,-2,-2,-2,170,2828,False,False,2828
33301,4,-2,2,690,700,-2,19,1,4,2,10,2828,False,False,2828
33302,5,3,-2,700,1440,1,-2,-2,-2,-2,740,2828,False,False,2828
33303,1,1,-2,0,510,1,-2,-2,-2,-2,510,2829,False,False,2829
33304,2,-2,1,510,520,-2,1,19,4,2,10,2829,False,False,2829
33305,3,2,-2,520,690,19,-2,-2,-2,-2,170,2829,False,False,2829
33306,4,-2,2,690,700,-2,19,1,4,2,10,2829,False,False,2829
33307,5,3,-2,700,1440,1,-2,-2,-2,-2,740,2829,False,False,2829
33346,1,1,-2,0,483,1,-2,-2,-2,-2,483,2833,False,False,2833
33347,2,-2,1,483,499,-2,1,18,4,1,16,2833,False,False,2833
33348,3,2,-2,499,532,18,-2,-2,-2,-2,33,2833,False,False,2833
33349,4,-2,2,532,536,-2,18,16,4,1,4,2833,False,False,2833
33350,5,3,-2,536,667,16,-2,-2,-2,-2,131,2833,False,False,2833
33351,6,-2,3,667,684,-2,16,1,4,1,17,2833,False,False,2833
33352,7,4,-2,684,919,1,-2,-2,-2,-2,235,2833,False,False,2833
33353,8,-2,4,919,927,-2,1,12,4,1,8,2833,False,False,2833
33354,9,5,-2,927,990,12,-2,-2,-2,-2,63,2833,False,False,2833
33355,10,-2,5,990,1001,-2,12,1,4,1,11,2833,False,False,2833
33356,11,6,-2,1001,1440,1,-2,-2,-2,-2,439,2833,False,False,2833
33357,1,1,-2,0,450,1,-2,-2,-2,-2,450,2834,False,False,2834
33358,2,-2,1,450,470,-2,1,11,4,1,20,2834,False,False,2834
33359,3,2,-2,470,500,11,-2,-2,-2,-2,30,2834,False,False,2834
33360,4,-2,2,500,515,-2,11,1,4,1,15,2834,False,False,2834
33361,5,3,-2,515,670,1,-2,-2,-2,-2,155,2834,False,False,2834
33362,6,-2,3,670,680,-2,1,13,4,2,10,2834,False,False,2834
33363,7,4,-2,680,720,13,-2,-2,-2,-2,40,2834,False,False,2834
33364,8,-2,4,720,730,-2,13,1,4,2,10,2834,False,False,2834
33365,9,5,-2,730,1440,1,-2,-2,-2,-2,710,2834,False,False,2834
33366,1,1,-2,0,680,1,-2,-2,-2,-2,680,2835,False,False,2835
33367,2,-2,1,680,685,-2,1,13,4,2,5,2835,False,False,2835
33368,3,2,-2,685,720,13,-2,-2,-2,-2,35,2835,False,False,2835
33369,4,-2,2,720,730,-2,13,1,4,2,10,2835,False,False,2835
33370,5,3,-2,730,1440,1,-2,-2,-2,-2,710,2835,False,False,2835
33371,1,1,-2,0,600,1,-2,-2,-2,-2,600,2836,False,False,2836
33372,2,-2,1,600,602,-2,1,14,7,1,2,2836,False,False,2836
33373,3,2,-2,602,630,14,-2,-2,-2,-2,28,2836,False,False,2836
33374,4,-2,2,630,632,-2,14,1,7,1,2,2836,False,False,2836
33375,5,3,-2,632,1440,1,-2,-2,-2,-2,808,2836,False,False,2836
33376,1,1,-2,0,540,1,-2,-2,-2,-2,540,2837,False,False,2837
33377,2,-2,1,540,555,-2,1,14,4,1,15,2837,False,False,2837
33378,3,2,-2,555,570,14,-2,-2,-2,-2,15,2837,False,False,2837
33379,4,-2,2,570,575,-2,14,11,4,1,5,2837,False,False,2837
33380,5,3,-2,575,600,11,-2,-2,-2,-2,25,2837,False,False,2837
33381,6,-2,3,600,615,-2,11,1,4,1,15,2837,False,False,2837
33382,7,4,-2,615,765,1,-2,-2,-2,-2,150,2837,False,False,2837
33383,8,-2,4,765,770,-2,1,15,1,1,5,2837,False,False,2837
33384,9,5,-2,770,930,15,-2,-2,-2,-2,160,2837,False,False,2837
33385,10,-2,5,930,935,-2,15,15,1,1,5,2837,False,False,2837
33386,11,6,-2,935,1440,15,-2,-2,-2,-2,505,2837,False,False,2837
33387,1,1,-2,0,710,1,-2,-2,-2,-2,710,2838,False,False,2838
33388,2,-2,1,710,725,-2,1,13,4,2,15,2838,False,False,2838
33389,3,2,-2,725,770,13,-2,-2,-2,-2,45,2838,False,False,2838
33390,4,-2,2,770,785,-2,13,1,4,2,15,2838,False,False,2838
33391,5,3,-2,785,1440,1,-2,-2,-2,-2,655,2838,False,False,2838
33392,1,1,-2,0,600,1,-2,-2,-2,-2,600,2839,False,False,2839
33393,2,-2,1,600,605,-2,1,17,4,1,5,2839,False,False,2839
33394,3,2,-2,605,660,17,-2,-2,-2,-2,55,2839,False,False,2839
33395,4,-2,2,660,665,-2,17,1,4,1,5,2839,False,False,2839
33396,5,3,-2,665,710,1,-2,-2,-2,-2,45,2839,False,False,2839
33397,6,-2,3,710,725,-2,1,13,4,2,15,2839,False,False,2839
33398,7,4,-2,725,770,13,-2,-2,-2,-2,45,2839,False,False,2839
33399,8,-2,4,770,785,-2,13,1,4,2,15,2839,False,False,2839
33400,9,5,-2,785,1440,1,-2,-2,-2,-2,655,2839,False,False,2839
33401,1,1,-2,0,805,17,-2,-2,-2,-2,805,2840,False,False,2840
33402,2,-2,1,805,810,-2,17,17,3,1,5,2840,False,False,2840
33403,3,2,-2,810,950,17,-2,-2,-2,-2,140,2840,False,False,2840
33404,4,-2,2,950,955,-2,17,1,3,1,5,2840,False,False,2840
33405,5,3,-2,955,1440,1,-2,-2,-2,-2,485,2840,False,False,2840
33406,1,1,-2,0,885,1,-2,-2,-2,-2,885,2841,False,False,2841
33407,2,-2,1,885,895,-2,1,11,3,1,10,2841,False,False,2841
33408,3,2,-2,895,972,11,-2,-2,-2,-2,77,2841,False,False,2841
33409,4,-2,2,972,982,-2,11,1,3,1,10,2841,False,False,2841
33410,5,3,-2,982,1440,1,-2,-2,-2,-2,458,2841,False,False,2841
33411,1,1,-2,0,560,1,-2,-2,-2,-2,560,2841,False,False,2841
33412,2,-2,1,560,565,-2,1,13,3,1,5,2841,False,False,2841
33413,3,2,-2,565,590,13,-2,-2,-2,-2,25,2841,False,False,2841
33414,4,-2,2,590,595,-2,13,1,3,1,5,2841,False,False,2841
33415,5,3,-2,595,1080,1,-2,-2,-2,-2,485,2841,False,False,2841
33416,6,-2,3,1080,1100,-2,1,17,3,1,20,2841,False,False,2841
33417,7,4,-2,1100,1270,17,-2,-2,-2,-2,170,2841,False,False,2841
33418,8,-2,4,1270,1290,-2,17,1,3,1,20,2841,False,False,2841
33419,9,5,-2,1290,1440,1,-2,-2,-2,-2,150,2841,False,False,2841
33420,1,1,-2,0,360,1,-2,-2,-2,-2,360,2841,False,False,2841
33421,2,-2,1,360,420,-2,1,17,3,3,60,2841,False,False,2841
33422,3,2,-2,420,721,17,-2,-2,-2,-2,301,2841,False,False,2841
33423,4,-2,2,721,780,-2,17,18,3,3,59,2841,False,False,2841
33424,5,3,-2,780,855,18,-2,-2,-2,-2,75,2841,False,False,2841
33425,6,-2,3,855,915,-2,18,11,3,3,60,2841,False,False,2841
33426,7,4,-2,915,960,11,-2,-2,-2,-2,45,2841,False,False,2841
33427,8,-2,4,960,980,-2,11,13,3,3,20,2841,False,False,2841
33428,9,5,-2,980,1020,13,-2,-2,-2,-2,40,2841,False,False,2841
33429,10,-2,5,1020,1045,-2,13,1,3,3,25,2841,False,False,2841
33430,11,6,-2,1045,1440,1,-2,-2,-2,-2,395,2841,False,False,2841
33431,1,1,-2,0,300,1,-2,-2,-2,-2,300,2842,False,False,2842
33432,2,-2,1,300,420,-2,1,17,3,3,120,2842,False,False,2842
33433,3,2,-2,420,719,17,-2,-2,-2,-2,299,2842,False,False,2842
33434,4,-2,2,719,780,-2,17,18,3,3,61,2842,False,False,2842
33435,5,3,-2,780,855,18,-2,-2,-2,-2,75,2842,False,False,2842
33436,6,-2,3,855,915,-2,18,11,3,3,60,2842,False,False,2842
33437,7,4,-2,915,960,11,-2,-2,-2,-2,45,2842,False,False,2842
33438,8,-2,4,960,980,-2,11,13,3,3,20,2842,False,False,2842
33439,9,5,-2,980,1020,13,-2,-2,-2,-2,40,2842,False,False,2842
33440,10,-2,5,1020,1045,-2,13,1,3,3,25,2842,False,False,2842
33441,11,6,-2,1045,1440,1,-2,-2,-2,-2,395,2842,False,False,2842
33442,1,1,-2,0,540,1,-2,-2,-2,-2,540,2843,False,False,2843
33443,2,-2,1,540,545,-2,1,12,3,1,5,2843,False,False,2843
33444,3,2,-2,545,560,12,-2,-2,-2,-2,15,2843,False,False,2843
33445,4,-2,2,560,565,-2,12,1,3,1,5,2843,False,False,2843
33446,5,3,-2,565,1440,1,-2,-2,-2,-2,875,2843,False,False,2843
33447,1,1,-2,0,720,1,-2,-2,-2,-2,720,2843,False,False,2843
33448,2,-2,1,720,725,-2,1,6,4,2,5,2843,False,False,2843
33449,3,2,-2,725,726,6,-2,-2,-2,-2,1,2843,False,False,2843
33450,4,-2,2,726,735,-2,6,13,4,3,9,2843,False,False,2843
33451,5,3,-2,735,840,13,-2,-2,-2,-2,105,2843,False,False,2843
33452,6,-2,3,840,865,-2,13,15,4,3,25,2843,False,False,2843
33453,7,4,-2,865,990,15,-2,-2,-2,-2,125,2843,False,False,2843
33454,8,-2,4,990,994,-2,15,1,4,3,4,2843,False,False,2843
33455,9,5,-2,994,1440,1,-2,-2,-2,-2,446,2843,False,False,2843
33468,1,1,-2,0,450,1,-2,-2,-2,-2,450,2846,False,False,2846
33469,2,-2,1,450,470,-2,1,6,3,2,20,2846,False,False,2846
33470,3,2,-2,470,471,6,-2,-2,-2,-2,1,2846,False,False,2846
33471,4,-2,2,471,490,-2,6,13,3,1,19,2846,False,False,2846
33472,5,3,-2,490,520,13,-2,-2,-2,-2,30,2846,False,False,2846
33473,6,-2,3,520,540,-2,13,16,3,1,20,2846,False,False,2846
33474,7,4,-2,540,630,16,-2,-2,-2,-2,90,2846,False,False,2846
33475,8,-2,4,630,650,-2,16,6,3,1,20,2846,False,False,2846
33476,9,5,-2,650,651,6,-2,-2,-2,-2,1,2846,False,False,2846
33477,10,-2,5,651,675,-2,6,13,3,2,24,2846,False,False,2846
33478,11,6,-2,675,705,13,-2,-2,-2,-2,30,2846,False,False,2846
33479,12,-2,6,705,720,-2,13,1,3,2,15,2846,False,False,2846
33480,13,7,-2,720,900,1,-2,-2,-2,-2,180,2846,False,False,2846
33481,14,-2,7,900,915,-2,1,16,3,2,15,2846,False,False,2846
33482,15,8,-2,915,990,16,-2,-2,-2,-2,75,2846,False,False,2846
33483,16,-2,8,990,1005,-2,16,1,3,2,15,2846,False,False,2846
33484,17,9,-2,1005,1080,1,-2,-2,-2,-2,75,2846,False,False,2846
33485,18,-2,9,1080,1090,-2,1,15,3,2,10,2846,False,False,2846
33486,19,10,-2,1090,1230,15,-2,-2,-2,-2,140,2846,False,False,2846
33487,20,-2,10,1230,1245,-2,15,1,3,2,15,2846,False,False,2846
33488,21,11,-2,1245,1440,1,-2,-2,-2,-2,195,2846,False,False,2846
33489,1,1,-2,0,570,1,-2,-2,-2,-2,570,2847,False,False,2847
33490,2,-2,1,570,580,-2,1,11,3,2,10,2847,False,False,2847
33491,3,2,-2,580,630,11,-2,-2,-2,-2,50,2847,False,False,2847
33492,4,-2,2,630,645,-2,11,11,3,2,15,2847,False,False,2847
33493,5,3,-2,645,675,11,-2,-2,-2,-2,30,2847,False,False,2847
33494,6,-2,3,675,690,-2,11,1,3,1,15,2847,False,False,2847
33495,7,4,-2,690,1080,1,-2,-2,-2,-2,390,2847,False,False,2847
33496,8,-2,4,1080,1090,-2,1,15,3,2,10,2847,False,False,2847
33497,9,5,-2,1090,1230,15,-2,-2,-2,-2,140,2847,False,False,2847
33498,10,-2,5,1230,1245,-2,15,1,3,2,15,2847,False,False,2847
33499,11,6,-2,1245,1440,1,-2,-2,-2,-2,195,2847,False,False,2847
33500,1,1,-2,0,450,1,-2,-2,-2,-2,450,2848,False,False,2848
33501,2,-2,1,450,470,-2,1,16,3,2,20,2848,False,False,2848
33502,3,2,-2,470,650,16,-2,-2,-2,-2,180,2848,False,False,2848
33503,4,-2,2,650,675,-2,16,13,3,2,25,2848,False,False,2848
33504,5,3,-2,675,705,13,-2,-2,-2,-2,30,2848,False,False,2848
